sure,gamble,gambleProb,Rows,CueType,gambleWinLoss,sureWinLoss,WinLossCode,WinLoss,Evgamble,riskyAdDis,reset.thisRepN,reset.thisTrialN,reset.thisN,reset.thisIndex,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instructions.started,Instructions.stopped,space.keys,space.rt,space.started,space.stopped,instruct2.started,instruct2.stopped,enter.keys,enter.rt,enter.started,enter.stopped,isi2.started,isi2.stopped,text.started,text.stopped,Line.started,Line.stopped,choice.keys,choice.rt,choice.started,choice.stopped,GambleAmt.started,GambleAmt.stopped,SureAmt.started,SureAmt.stopped,GambleProb.started,GambleProb.stopped,SureProb.started,SureProb.stopped,blank.started,blank.stopped,moneyBank.started,moneyBank.stopped,earningsText.started,earningsText.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue.started,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10.060979599948041,None,space,2.0200823999475688,10.060979599948041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_07_1326,SlotMachTest,3.2.4,60.2632902855646,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.112863299902529,None,return,1.184325800044462,12.112863299902529,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_07_1326,SlotMachTest,3.2.4,60.2632902855646,
$4.50 ,$6.75 ,50.0,000:0010,EMPHASIZE,50%  WIN,100%  WIN,1.0,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,17.331380999996327,None,15.315099399886094,None,19.365660599898547,None,1,1.8999439999461174,19.365660599898547,None,19.365660599898547,None,19.365660599898547,None,19.365660599898547,None,19.365660599898547,None,19.365660599898547,20.86964139994234,19.365660599898547,None,19.365660599898547,None,,,,,,,,,1,001,2019_Nov_07_1326,SlotMachTest,3.2.4,60.2632902855646,
$2.00 ,$4.25 ,65.0,00010:0020,DE-EMPHASIZE,65%  WIN,100%  WIN,1.0,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,23.373833399964496,None,,,25.39420329988934,None,1,2.3828794000437483,25.39420329988934,None,25.39420329988934,None,25.39420329988934,None,25.39420329988934,None,25.39420329988934,None,25.39420329988934,26.90809309994802,25.39420329988934,None,25.39420329988934,None,,,,,,,,,1,001,2019_Nov_07_1326,SlotMachTest,3.2.4,60.2632902855646,
$3.75 ,$7.50 ,35.0,00020:0030,DE-EMPHASIZE,35%  LOSE,100%  LOSE,0.0,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,29.394444899982773,None,,,31.422172499937005,None,1,1.971237299963832,31.422172499937005,None,31.422172499937005,None,31.422172499937005,None,31.422172499937005,None,31.422172499937005,None,31.422172499937005,32.92993079998996,31.422172499937005,None,31.422172499937005,None,,,,,,,,,1,001,2019_Nov_07_1326,SlotMachTest,3.2.4,60.2632902855646,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_07_1326,SlotMachTest,3.2.4,60.2632902855646,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4327727999771,None,space,2.0243692999938503,35.4327727999771,None,,,1,001,2019_Nov_07_1326,SlotMachTest,3.2.4,60.2632902855646,
$4.25 ,$5.50 ,50.0,000:0010,EMPHASIZE,50%  LOSE,100%  LOSE,0.0,LOSE,-2.25,dis,,,,,,,,,0,0,0,0,0,0,0,5,,,,,,,,,,,,,41.48690309992526,None,,,43.50307709991466,None,None,,43.50307709991466,None,43.50307709991466,None,43.50307709991466,None,43.50307709991466,None,43.50307709991466,None,43.50307709991466,45.00729149999097,43.50307709991466,None,43.50307709991466,None,,,,,,,39.50438839988783,None,1,001,2019_Nov_07_1326,SlotMachTest,3.2.4,60.2632902855646,
